group,pixel_md5,split,label,path
945,7560737ff1af6714b7be686a6416bf30,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_327.tif
945,7560737ff1af6714b7be686a6416bf30,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1187.tif
946,c56c2b80e73a57b331518e317da046ae,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_334.tif
946,c56c2b80e73a57b331518e317da046ae,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_835.tif
947,5016087a2eef96eeac93eece4c505031,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_346.tif
947,5016087a2eef96eeac93eece4c505031,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1269.tif
948,d59b6686432154b7c74017e63f12e89b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_349.tif
948,d59b6686432154b7c74017e63f12e89b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_623.tif
949,6b488c859cf210d5ea75c4751280c9f1,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_351.tif
949,6b488c859cf210d5ea75c4751280c9f1,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_884.tif
950,7f05c6e0f8f558b38f67e76de0e3f14e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_371.tif
950,7f05c6e0f8f558b38f67e76de0e3f14e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1022.tif
951,281c3de26f4546e03d181d0155296eff,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_380.tif
951,281c3de26f4546e03d181d0155296eff,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1050.tif
952,64e6adfb0d67ec268677a07b51317633,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_384.tif
952,64e6adfb0d67ec268677a07b51317633,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1141.tif
953,4894d09f3639780b4ed72b3412dfb2cd,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_391.tif
953,4894d09f3639780b4ed72b3412dfb2cd,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_426.tif
954,d87f2b26648eb7b67204c7bab6718a39,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_394.tif
954,d87f2b26648eb7b67204c7bab6718a39,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_773.tif
955,49d2b676308d08d96f8b5aed515a2994,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_396.tif
955,49d2b676308d08d96f8b5aed515a2994,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_750.tif
956,8cba01c085b39cca0980bee5382038df,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_399.tif
956,8cba01c085b39cca0980bee5382038df,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_930.tif
957,56f3430955315af4dab483f4e4615828,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_407.tif
957,56f3430955315af4dab483f4e4615828,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1140.tif
958,c0fa615c8100a3defa2478c46cf238e8,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_415.tif
958,c0fa615c8100a3defa2478c46cf238e8,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_996.tif
959,a66876e2680d290ae5be12e1e345b26c,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_417.tif
959,a66876e2680d290ae5be12e1e345b26c,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1113.tif
960,fb066547be7a9958f37f903e95ff8a1e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_420.tif
960,fb066547be7a9958f37f903e95ff8a1e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_555.tif
961,59fb41754149c30e7b68fe4d73045492,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_422.tif
961,59fb41754149c30e7b68fe4d73045492,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_572.tif
962,5bc02bd4e2f51d6e0a99062460107a38,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_429.tif
962,5bc02bd4e2f51d6e0a99062460107a38,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_545.tif
963,e0c7aa79d7f190913465f1eacb61ea2b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_444.tif
963,e0c7aa79d7f190913465f1eacb61ea2b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_869.tif
964,8836f9168f69021db268c0378f45ab0d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_448.tif
964,8836f9168f69021db268c0378f45ab0d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_745.tif
965,eca0af734e6ff7edd0165e1be0f63d7a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_465.tif
965,eca0af734e6ff7edd0165e1be0f63d7a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1015.tif
966,b96d53714545bf8c1424834cf34cdd80,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_476.tif
966,b96d53714545bf8c1424834cf34cdd80,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1204.tif
967,2059666b6ba54326921c767646548400,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_477.tif
967,2059666b6ba54326921c767646548400,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_744.tif
968,c7f1a04e1e89a959638267f6ee84840a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_481.tif
968,c7f1a04e1e89a959638267f6ee84840a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_956.tif
969,876b05ab0e0611f5c36dc76b0b592240,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_485.tif
969,876b05ab0e0611f5c36dc76b0b592240,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_664.tif
970,f6a856e7abaa726d298d1736284e1361,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_493.tif
970,f6a856e7abaa726d298d1736284e1361,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_678.tif
971,3358df63f0bf6201d4eeab93f97cce98,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_496.tif
971,3358df63f0bf6201d4eeab93f97cce98,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_534.tif
972,9a72023edf85ee42d47487d25f190cb1,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_499.tif
972,9a72023edf85ee42d47487d25f190cb1,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1201.tif
973,292e73ad5630b22d22ca3c101b76e0c2,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_502.tif
973,292e73ad5630b22d22ca3c101b76e0c2,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_663.tif
974,5ae93877587755efb42b81200855b510,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_507.tif
974,5ae93877587755efb42b81200855b510,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_738.tif
975,4f8f9214ecba95ea80c737b0ea4ec7f2,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_511.tif
975,4f8f9214ecba95ea80c737b0ea4ec7f2,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_858.tif
976,0fa58e699e2fdca1b79566704570aa9a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_522.tif
976,0fa58e699e2fdca1b79566704570aa9a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_695.tif
977,8a034ccf3aa37141fde69d27149dc427,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_523.tif
977,8a034ccf3aa37141fde69d27149dc427,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_593.tif
978,3ca8aa37d7521b64af00d61c15ea579e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_533.tif
978,3ca8aa37d7521b64af00d61c15ea579e,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_995.tif
979,f160001707866d905a4daffc518401bf,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_542.tif
979,f160001707866d905a4daffc518401bf,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_756.tif
980,b9f8d180d17b5d3345761dd496a20416,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_544.tif
980,b9f8d180d17b5d3345761dd496a20416,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_612.tif
981,02fdc817bc56a1b69583d25de60074be,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_548.tif
981,02fdc817bc56a1b69583d25de60074be,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1177.tif
982,5037fe72782bd2c797c8de531b0202eb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_553.tif
982,5037fe72782bd2c797c8de531b0202eb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1169.tif
983,a7194205f66cca80ae738c15edec86fb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_561.tif
983,a7194205f66cca80ae738c15edec86fb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1112.tif
984,93b6ae12e5f8963d692823569346f26f,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_575.tif
984,93b6ae12e5f8963d692823569346f26f,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1126.tif
985,b6dffc7622b6615a54c3fd92227423df,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_579.tif
985,b6dffc7622b6615a54c3fd92227423df,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1010.tif
986,17faadd4bf87c0784c4602038267c394,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_580.tif
986,17faadd4bf87c0784c4602038267c394,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_991.tif
987,01ac8a14e743fdc9d14ec1f815b70ba1,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_581.tif
987,01ac8a14e743fdc9d14ec1f815b70ba1,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_962.tif
988,0fa1be1ef6f1c36acf3c80ca83999d60,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_596.tif
988,0fa1be1ef6f1c36acf3c80ca83999d60,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_618.tif
989,30fe18ffd5f183536c93e7c440a9184a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_613.tif
989,30fe18ffd5f183536c93e7c440a9184a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_932.tif
990,cb9b35ffbfbe040e145c07318f817209,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_616.tif
990,cb9b35ffbfbe040e145c07318f817209,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1020.tif
991,0d0cc5833d60dd403a4d7f94462342dc,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_637.tif
991,0d0cc5833d60dd403a4d7f94462342dc,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_855.tif
992,4203996c5fe3f4837874d8549b89eabb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_645.tif
992,4203996c5fe3f4837874d8549b89eabb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_814.tif
993,af3a1b28ab170ef40b7d975742476209,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_646.tif
993,af3a1b28ab170ef40b7d975742476209,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1192.tif
994,a7e99df9d8cae44b45361620fd25a735,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_650.tif
994,a7e99df9d8cae44b45361620fd25a735,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_913.tif
995,234d8f02d649e79c07559518edfeff45,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_651.tif
995,234d8f02d649e79c07559518edfeff45,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_705.tif
996,9cd518ef2f44d8a538b56bd9c330c564,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_655.tif
996,9cd518ef2f44d8a538b56bd9c330c564,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1237.tif
997,beba729bf9d205c07bcf93a50ba71030,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_656.tif
997,beba729bf9d205c07bcf93a50ba71030,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_972.tif
998,63d3d2045b9ecd8a19c823c0a51c5a5b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_657.tif
998,63d3d2045b9ecd8a19c823c0a51c5a5b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1240.tif
999,83c48522e520b5f8e84103517991f337,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_658.tif
999,83c48522e520b5f8e84103517991f337,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1048.tif
1000,35c34027e267d9b04c27d1a52dc18e0f,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_690.tif
1000,35c34027e267d9b04c27d1a52dc18e0f,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1165.tif
1001,86d27e116c12b00e3cdbdf4cf83efd49,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_699.tif
1001,86d27e116c12b00e3cdbdf4cf83efd49,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1069.tif
1002,5bc506c2879d177a3fdb59d7e1b4a2f6,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_719.tif
1002,5bc506c2879d177a3fdb59d7e1b4a2f6,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_868.tif
1003,2dcec7327152fc9db7623209eb4f537b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_722.tif
1003,2dcec7327152fc9db7623209eb4f537b,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_830.tif
1004,eab71f715755092d4692924199d63bc0,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_732.tif
1004,eab71f715755092d4692924199d63bc0,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_834.tif
1005,1271752b94e4130e47a1570bf2ef5aa3,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_737.tif
1005,1271752b94e4130e47a1570bf2ef5aa3,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1232.tif
1006,cda7a001bd39043bc68bc4beda16e30a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_743.tif
1006,cda7a001bd39043bc68bc4beda16e30a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1005.tif
1007,b216ea4c58803e78d71dab2894886e20,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_747.tif
1007,b216ea4c58803e78d71dab2894886e20,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1013.tif
1008,fee76e616d0b6f26603a5bf9483ead4c,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_749.tif
1008,fee76e616d0b6f26603a5bf9483ead4c,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1218.tif
1009,d5f346ed81845ed2af60add1c0145f86,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_765.tif
1009,d5f346ed81845ed2af60add1c0145f86,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_897.tif
1010,b4bb1199803d6bd52cc4f36159738378,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_779.tif
1010,b4bb1199803d6bd52cc4f36159738378,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1039.tif
1011,9765b001f0ea0a461edfdb9d7eff9d51,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_784.tif
1011,9765b001f0ea0a461edfdb9d7eff9d51,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1078.tif
1012,4cd8623c64ce60076884201333f2de14,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_793.tif
1012,4cd8623c64ce60076884201333f2de14,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1065.tif
1013,f087357adf4004e224e2e0e4e4b84cbe,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_816.tif
1013,f087357adf4004e224e2e0e4e4b84cbe,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1094.tif
1014,af18f7f2e323213e4cfc226fba703618,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_836.tif
1014,af18f7f2e323213e4cfc226fba703618,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1018.tif
1015,ba3668802119e484a0982e6cef72032a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_852.tif
1015,ba3668802119e484a0982e6cef72032a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1223.tif
1016,3deb67bf0f16e52ae33016f7b3bab01a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_867.tif
1016,3deb67bf0f16e52ae33016f7b3bab01a,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1057.tif
1017,eaa0d230ba4ef3b1bdadffab0326e9cb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_886.tif
1017,eaa0d230ba4ef3b1bdadffab0326e9cb,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1028.tif
1018,db2758e90de9013edae7c0dcfc9574e2,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_908.tif
1018,db2758e90de9013edae7c0dcfc9574e2,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1233.tif
1019,93977c46f9f3789faa46f61bd4d2e805,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_914.tif
1019,93977c46f9f3789faa46f61bd4d2e805,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1131.tif
1020,72c27abcb144a8b75976f51d7b80d1ad,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_923.tif
1020,72c27abcb144a8b75976f51d7b80d1ad,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_968.tif
1021,743d24d89efdc85f1a4701c11f371aaa,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_925.tif
1021,743d24d89efdc85f1a4701c11f371aaa,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1251.tif
1022,859a5f56370b694e522d309686e0caec,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_928.tif
1022,859a5f56370b694e522d309686e0caec,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_952.tif
1023,0d80f102e095063435e13763fae9b802,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_948.tif
1023,0d80f102e095063435e13763fae9b802,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1070.tif
1024,59a8cab7820054d545fd1988692ae083,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_951.tif
1024,59a8cab7820054d545fd1988692ae083,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1180.tif
1025,b40ef632403361d038b3a7f2d020e561,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_967.tif
1025,b40ef632403361d038b3a7f2d020e561,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1123.tif
1026,74b04b0efe4bf07d5c942fa3217f36c8,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_971.tif
1026,74b04b0efe4bf07d5c942fa3217f36c8,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1241.tif
1027,bc262eddc2ec798ec10ed4aab0eb55e6,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_978.tif
1027,bc262eddc2ec798ec10ed4aab0eb55e6,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1027.tif
1028,24fc2d6fa535aac03df231f053b87dc6,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_980.tif
1028,24fc2d6fa535aac03df231f053b87dc6,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1212.tif
1029,63d4e2e871fa1bc239c0ca7254274722,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_986.tif
1029,63d4e2e871fa1bc239c0ca7254274722,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1059.tif
1030,4ed70a8dad888621ecc4d6f0a74bc264,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_990.tif
1030,4ed70a8dad888621ecc4d6f0a74bc264,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1136.tif
1031,820036227517ec817ce0022b53862aa4,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1040.tif
1031,820036227517ec817ce0022b53862aa4,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1108.tif
1032,decaa9d5e8c8bed29cfaab56aa39e938,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1049.tif
1032,decaa9d5e8c8bed29cfaab56aa39e938,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1122.tif
1033,784b8a8926bf9066afdea46f57894d5d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1063.tif
1033,784b8a8926bf9066afdea46f57894d5d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1207.tif
1034,2e10263695694046ddf9559b3035d6a8,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1084.tif
1034,2e10263695694046ddf9559b3035d6a8,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1246.tif
1035,36b6356d4bebac236f7e3543f4f2bb94,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1106.tif
1035,36b6356d4bebac236f7e3543f4f2bb94,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1230.tif
1036,3e7c3a4e040245668b1291bafd2b7013,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1134.tif
1036,3e7c3a4e040245668b1291bafd2b7013,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1213.tif
1037,e7ef9116320c01bfbef41f49020e060d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1227.tif
1037,e7ef9116320c01bfbef41f49020e060d,train,045,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_045/mmhc46_1252.tif
1038,f45536bdf592fa1595c8e4d43ef52adf,train,046,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_046/mmhc47_5.tif
1038,f45536bdf592fa1595c8e4d43ef52adf,train,046,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_046/mmhc47_298.tif
1039,628240a63c273ffef969862e86cd85e1,train,046,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_046/mmhc47_68.tif
1039,628240a63c273ffef969862e86cd85e1,train,046,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_046/mmhc47_227.tif
1040,f571522fdba895ed59a51d8a1dd20908,train,046,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_046/mmhc47_75.tif
1040,f571522fdba895ed59a51d8a1dd20908,train,046,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_046/mmhc47_1072.tif
1041,8e2083785b67391d0fb7933eba25b2a4,train,046,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_046/mmhc47_498.tif
